team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,766,161,right,318,14:42:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,dunk,NA,2,1057,290,right,2154,04:06:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1048,315,right,1782,10:18:00,Second Round
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,319,327,left,257,15:43:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,863,236,right,1682,11:58:00,Quarterfinal 1
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,1051,290,right,749,07:31:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,dunk,NA,2,1030,306,right,1815,09:45:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,143,317,left,153,17:27:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,997,294,right,1786,10:14:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,tip shot,NA,2,1052,273,right,1258,19:02:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,1041,279,right,1668,12:12:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,36,497,left,195,16:45:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,1042,332,right,1623,12:57:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1034,298,right,1634,12:46:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,993,269,right,652,09:08:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,213,452,left,119,18:01:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1055,310,right,2086,05:14:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,driving,2,103,288,left,840,06:00:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,1019,500,right,1873,08:47:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,995,39,right,2135,04:25:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,95,458,left,2128,04:32:00,Semifinal 2
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,1033,30,right,1469,15:31:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,NA,NA,3,302,135,left,1179,00:21:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,787,257,right,1764,10:36:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,140,322,left,1135,01:05:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,239,297,left,595,10:05:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,71,348,left,687,08:33:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,979,307,right,1863,08:57:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,954,369,right,602,09:58:00,Second Round
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,91,304,left,618,09:42:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1010,295,right,400,13:20:00,Sweet 16
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,82,264,left,1809,09:51:00,Championship
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,352,176,left,687,08:33:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,88,243,left,1884,08:36:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1079,285,right,1775,10:25:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,NA,NA,NA,299,469,left,666,08:54:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,81,226,left,838,06:02:00,Third Round
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,290,440,left,1081,01:59:00,Quarterfinal 1
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,85,318,left,1873,08:47:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,1009,331,right,156,17:24:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,133,291,left,538,11:02:00,Third Round
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,pullup,NA,935,156,right,1402,16:38:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,793,147,right,2379,00:21:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,NA,NA,3,299,139,left,875,05:25:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,783,279,right,2091,05:09:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,1058,96,right,1583,13:37:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,824,489,right,2395,00:05:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,NA,NA,NA,292,457,left,211,16:29:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,284,124,left,789,06:51:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,1016,296,right,2309,01:31:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,298,497,left,2306,01:34:00,Quarterfinal 1
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,149,300,left,1280,18:40:00,Sweet 16
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,913,63,right,460,12:20:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,1045,324,right,124,17:56:00,Semifinal 1
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,189,288,left,2245,02:35:00,Quarterfinal 1
Cavaliers,FALSE,TRUE,fieldgoal,hook shot,NA,2,163,284,left,948,04:12:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,976,139,right,1965,07:15:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,78,308,left,259,15:41:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,935,40,right,2036,06:04:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,972,296,right,1305,18:15:00,NA
