team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,125,259,left,1630,12:50:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,337,291,left,1548,14:12:00,Sweet 16
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,160,53,left,877,05:23:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,1009,300,right,1870,08:50:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,808,174,right,451,12:29:00,First Round
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,941,530,right,641,09:19:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,146,410,left,1196,00:04:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,72,277,left,275,15:25:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,NA,NA,3,935,517,right,1472,15:28:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,965,296,right,1787,10:13:00,Second Round
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,892,273,right,10,19:50:00,Elite Eight
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,243,89,left,1368,17:12:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,965,320,right,777,07:03:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,NA,NA,3,807,159,right,403,13:17:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,NA,NA,3,305,146,left,2617,01:23:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,167,366,left,1667,12:13:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,110,339,left,2184,03:36:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1051,310,right,550,10:50:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,tip shot,NA,NA,1037,315,right,67,18:53:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,776,303,right,839,06:01:00,NA
