team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,79,41,left,1372,17:08:00,Championship
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,989,39,right,1089,01:51:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,reverse,NA,1061,301,right,1060,02:20:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,1028,329,right,473,12:07:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,373,284,left,582,10:18:00,Quarterfinal 3
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,914,76,right,1229,19:31:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,321,160,left,1579,13:41:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,144,555,left,971,03:49:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,112,257,left,134,17:46:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,314,166,left,1917,08:03:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,51,565,left,1439,16:01:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,110,331,left,611,09:49:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,103,328,left,2270,02:10:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,927,550,right,1057,02:23:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,87,298,left,1215,19:45:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,1045,438,right,807,06:33:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,1026,272,right,345,14:15:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1030,303,right,286,15:14:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,89,283,left,2176,03:44:00,Championship
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,1030,233,right,87,18:33:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,105,248,left,1469,15:31:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,150,30,left,2030,06:10:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,84,213,left,1639,12:41:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,770,154,right,2064,05:36:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,123,36,left,1032,02:48:00,NA
